official_code,name,source,type,deck_origin,complexity,vertical_slice_role,script_path,script_found,database_found,source_art_path,art_asset,image_available,test_status,notes,database_name,database_alias
16404809,Kuribandido,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16404809.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16404809.jpg,Assets/StreamingAssets/Ygo/Art/16404809.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Kuribandit,
16428514,Guru Subterror,official,Monstro de Efeito,allcards-numeric-0001-2500,quick,,official/c16428514.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16428514.jpg,Assets/StreamingAssets/Ygo/Art/16428514.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Subterror Guru,
16430187,O Guardião de Confiança,official,Carta de Magia,allcards-numeric-0001-2500,quick,,official/c16430187.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16430187.jpg,Assets/StreamingAssets/Ygo/Art/16430187.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,The Reliable Guardian,
16433136,Mikanko Purification Dance,official,Carta de Magia,allcards-numeric-0001-2500,trigger,,official/c16433136.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16433136.jpg,Assets/StreamingAssets/Ygo/Art/16433136.jpg,true,pending,Imported from the July 2026 curated deck batch.,Mikanko Purification Dance,
16435215,Arrastado para a Cova,official,Carta de Magia,allcards-numeric-0001-2500,intermediate,,official/c16435215.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16435215.jpg,Assets/StreamingAssets/Ygo/Art/16435215.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Dragged Down into the Grave,
16437822,Míssil Flint,official,Carta de Magia,allcards-numeric-0001-2500,quick,,official/c16437822.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16437822.jpg,Assets/StreamingAssets/Ygo/Art/16437822.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Flint Missile,
16449363,Scrap Synchron,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16449363.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16449363.jpg,Assets/StreamingAssets/Ygo/Art/16449363.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Scrap Synchron,
16469012,Teva,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16469012.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16469012.jpg,Assets/StreamingAssets/Ygo/Art/16469012.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Teva,
16471775,Partida Ursártica,official,Carta de Magia,allcards-numeric-0001-2500,trigger,,official/c16471775.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16471775.jpg,Assets/StreamingAssets/Ygo/Art/16471775.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Ursarctic Departure,
16474916,Exoirmã Elis,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16474916.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16474916.jpg,Assets/StreamingAssets/Ygo/Art/16474916.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Exosister Elis,
16475472,Demônio Menor,official,Monstro de Efeito,allcards-numeric-0001-2500,intermediate,,official/c16475472.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16475472.jpg,Assets/StreamingAssets/Ygo/Art/16475472.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Lesser Fiend,
16480084,Evolsaur Pelta,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16480084.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16480084.jpg,Assets/StreamingAssets/Ygo/Art/16480084.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Evolsaur Pelta,
16494704,Advento do Olhos Anômalos,official,Monstro de Ritual,allcards-numeric-0001-2500,trigger,,official/c16494704.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16494704.jpg,Assets/StreamingAssets/Ygo/Art/16494704.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Odd-Eyes Advent,
16507828,Braquio-raidus,official,Monstro de Fusão,allcards-numeric-0001-2500,extra_deck,,official/c16507828.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16507828.jpg,Assets/StreamingAssets/Ygo/Art/16507828.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Bracchio-raidus,
16509007,Kewl Tune Mix,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16509007.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16509007.jpg,Assets/StreamingAssets/Ygo/Art/16509007.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Kewl Tune Mix,
16509093,Guardián Real,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16509093.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16509093.jpg,Assets/StreamingAssets/Ygo/Art/16509093.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Royal Keeper,
16516630,"Asanegra - Boreas, o Afiado",official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16516630.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16516630.jpg,Assets/StreamingAssets/Ygo/Art/16516630.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Blackwing - Boreas the Sharp,
16527176,Dragonete-de-Leão de Naturia,official,Monstro Sincro,allcards-numeric-0001-2500,extra_deck,,official/c16527176.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16527176.jpg,Assets/StreamingAssets/Ygo/Art/16527176.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Naturia Leodrake,
16528181,King's Sarcophagus,official,Carta de Magia,allcards-numeric-0001-2500,continuous,,official/c16528181.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16528181.jpg,Assets/StreamingAssets/Ygo/Art/16528181.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,King's Sarcophagus,
16550875,Espada Inzektor - Zektkaliber,official,Carta de Magia,allcards-numeric-0001-2500,trigger,,official/c16550875.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16550875.jpg,Assets/StreamingAssets/Ygo/Art/16550875.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Inzektor Sword - Zektkaliber,
16556849,"Freed, o Andarilho Corajoso",official,Monstro de Efeito,allcards-numeric-0001-2500,intermediate,,official/c16556849.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16556849.jpg,Assets/StreamingAssets/Ygo/Art/16556849.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Freed the Brave Wanderer,
16587243,Neo Bug,official,Monstro Normal,allcards-numeric-0001-2500,simple,,,not_required_no_effect,true,C:\Users\ocara\Downloads\allcards\images\16587243.jpg,Assets/StreamingAssets/Ygo/Art/16587243.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Neo Bug,
16589042,"Gaia, o Cavaleiro Impetuoso Célere",official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16589042.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16589042.jpg,Assets/StreamingAssets/Ygo/Art/16589042.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Swift Gaia the Fierce Knight,
16598965,Vitral de Luz & Trevas,official,Carta de Armadilha,allcards-numeric-0001-2500,trigger,,official/c16598965.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16598965.jpg,Assets/StreamingAssets/Ygo/Art/16598965.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Stained Glass of Light & Dark,
16605586,HERÓI do Destino - Negador,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16605586.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16605586.jpg,Assets/StreamingAssets/Ygo/Art/16605586.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Destiny HERO - Denier,
16616620,Contato,official,Carta de Magia,allcards-numeric-0001-2500,intermediate,,official/c16616620.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16616620.jpg,Assets/StreamingAssets/Ygo/Art/16616620.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Contact,
16617334,Camarartista Cabra de Chuva,official,Monstro de Efeito,allcards-numeric-0001-2500,quick,,official/c16617334.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16617334.jpg,Assets/StreamingAssets/Ygo/Art/16617334.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Performapal Rain Goat,
16625614,Santuário das Trevas,official,Carta de Magia,allcards-numeric-0001-2500,negation,,official/c16625614.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16625614.jpg,Assets/StreamingAssets/Ygo/Art/16625614.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Dark Sanctuary,
16632144,Peixeiro Pegador,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16632144.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16632144.jpg,Assets/StreamingAssets/Ygo/Art/16632144.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Grappler Angler,
16638212,D.D. Duende,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16638212.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16638212.jpg,Assets/StreamingAssets/Ygo/Art/16638212.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,D.D. Sprite,
16643334,Dragão Superestelar da Explosão de Fóton,official,Monstro Xyz,allcards-numeric-0001-2500,extra_deck,,official/c16643334.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16643334.jpg,Assets/StreamingAssets/Ygo/Art/16643334.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Starliege Photon Blast Dragon,
16674846,Força Espiritual,official,Carta de Armadilha,allcards-numeric-0001-2500,intermediate,,official/c16674846.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16674846.jpg,Assets/StreamingAssets/Ygo/Art/16674846.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Spirit Force,
16678947,Maldição Psíquica,official,Carta de Armadilha,allcards-numeric-0001-2500,trigger,,official/c16678947.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16678947.jpg,Assets/StreamingAssets/Ygo/Art/16678947.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Psi-Curse,
16684346,Cavalo Proxy,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16684346.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16684346.jpg,Assets/StreamingAssets/Ygo/Art/16684346.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Proxy Horse,
16691074,Dragão Absoluto de Olhos Anômalos,official,Monstro Xyz,allcards-numeric-0001-2500,extra_deck,,official/c16691074.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16691074.jpg,Assets/StreamingAssets/Ygo/Art/16691074.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Odd-Eyes Absolute Dragon,
16693254,Gishki Avance,official,Monstro de Efeito,allcards-numeric-0001-2500,intermediate,,official/c16693254.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16693254.jpg,Assets/StreamingAssets/Ygo/Art/16693254.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Gishki Avance,
16693934,Quadogmatika Beast,official,Carta de Armadilha,allcards-numeric-0001-2500,trigger,,official/c16693934.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16693934.jpg,Assets/StreamingAssets/Ygo/Art/16693934.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Quadogmatika Beast,
16699558,Indigo-Eyes Silver Dragon,official,Monstro Xyz,allcards-numeric-0001-2500,extra_deck,,official/c16699558.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16699558.jpg,Assets/StreamingAssets/Ygo/Art/16699558.jpg,true,pending,Reconciled from published CardCatalog.,Indigo-Eyes Silver Dragon,
16708652,Karakuri Gold Dust,official,Carta de Magia,allcards-numeric-0001-2500,quick,,official/c16708652.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16708652.jpg,Assets/StreamingAssets/Ygo/Art/16708652.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Karakuri Gold Dust,
16719140,Guerreiro Nêmesis Subterror,official,Monstro de Efeito,allcards-numeric-0001-2500,quick,,official/c16719140.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16719140.jpg,Assets/StreamingAssets/Ygo/Art/16719140.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Subterror Nemesis Warrior,
16719802,Dragão da Estrela Brilhante,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16719802.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16719802.jpg,Assets/StreamingAssets/Ygo/Art/16719802.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Bright Star Dragon,
16720314,Poção Sorridente,official,Carta de Armadilha,allcards-numeric-0001-2500,trigger,,official/c16720314.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16720314.jpg,Assets/StreamingAssets/Ygo/Art/16720314.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Smile Potion,
16725505,Velocidaroide Dado de Olhos Avermelhados,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16725505.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16725505.jpg,Assets/StreamingAssets/Ygo/Art/16725505.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Speedroid Red-Eyed Dice,
16734927,Ectoplasmic Fortification,official,Carta de Magia,allcards-numeric-0001-2500,trigger,,official/c16734927.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16734927.jpg,Assets/StreamingAssets/Ygo/Art/16734927.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Ectoplasmic Fortification,
16751086,Verme Ardente,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16751086.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16751086.jpg,Assets/StreamingAssets/Ygo/Art/16751086.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Warm Worm,
16759958,Aromági-serafim Angélica,official,Monstro de Efeito,allcards-numeric-0001-2500,trigger,,official/c16759958.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16759958.jpg,Assets/StreamingAssets/Ygo/Art/16759958.jpg,true,pending,Imported from the July 2026 curated deck batch.,Aromaseraphy Angelica,
16762927,Servo do Guardião da Tumba,official,Carta de Magia,allcards-numeric-0001-2500,continuous,,official/c16762927.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16762927.jpg,Assets/StreamingAssets/Ygo/Art/16762927.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Gravekeeper's Servant,
16768387,Grande Olho,official,Monstro de Efeito,allcards-numeric-0001-2500,intermediate,,official/c16768387.lua,true,true,C:\Users\ocara\Downloads\allcards\images\16768387.jpg,Assets/StreamingAssets/Ygo/Art/16768387.jpg,true,pending,Imported from allcards-numeric-0001-2500 with streaming artwork.,Big Eye,
